wandb: Currently logged in as: hungtrab (hungtrab-hanoi-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run gsqu89am
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in logs/CartPole_gravity_jump_Adaptive_20251216_224147/wandb/run-20251216_224336-gsqu89am
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run CartPole_gravity_jump_Adaptive_20251216_224147
wandb: ⭐️ View project at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/CartPole_Drift_Research
wandb: 🚀 View run at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/CartPole_Drift_Research/runs/gsqu89am
Warning: sb3-contrib not installed. TRPO unavailable. Install with: pip install sb3-contrib
--- Training Start: CartPole_gravity_jump_Adaptive_20251216_224147 ---
>>> [Wrapper] Initialized Non-Stationary CartPole
    - gravity: jump (magnitude=10.0, period=50000)
>>> Initializing PPO with kwargs: ['policy', 'env', 'learning_rate', 'gamma', 'verbose', 'tensorboard_log', 'n_steps', 'batch_size']
Using cuda device
Wrapping the env in a DummyVecEnv.
Logging to logs/CartPole_gravity_jump_Adaptive_20251216_224147_0
>>> [DriftAdaptiveCallback] Training Started
    Algorithm: PPO
    Target Param: gravity (base=9.8)
    Scale Factor: 0.1
    
    Adaptive Hyperparameters:
      - Learning Rate: 0.000300
      - Clip Range: 0.200 (adapt=True)
      - Entropy Coef: 0.0000 (adapt=True)
-----------------------------------
| adaptive/            |          |
|    explained_variance   | 0.062077224  |
|    learning_rate        | 0.0003       |
|    loss                 | 29.6         |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00177     |
|    value_loss           | 145          |
------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 431          |
|    ep_rew_mean          | 431          |
| time/                   |              |
|    fps                  | 980          |
|    iterations           | 28           |
|    time_elapsed         | 58           |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0007116387 |
|    clip_fraction        | 0.000146     |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.456       |
|    explained_variance   | 0.3196795    |
|    learning_rate        | 0.0003       |
|    loss                 | 53.8         |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00255     |
|    value_loss           | 125          |
------------------------------------------
-------------------------------------------
| adaptive/               |               |
|    adaptation_factor    | 1.1           |
|    algorithm            | PPO           |
|    base_clip_range      | 0.2           |
|    base_lr              | 0.0003        |
|    clip_range           | 0.181         |
|    drift_magnitude      | 1.02          |
|    ent_coef             | 0             |
|    learning_rate        | 0.000331      |
| env/                    |               |
|    base_value           | 9.8           |
|    gravity              | 19.8          |
| rollout/                |               |
|    ep_len_mean          | 437           |
|    ep_rew_mean          | 437           |
| time/                   |               |
|    fps                  | 978           |
|    iterations           | 29            |
|    time_elapsed         | 60            |
|    total_timesteps      | 59392         |
| train/                  |               |
|    approx_kl            | 0.00046830083 |
|    clip_fraction        | 0             |
|    clip_range           | 0.181         |
|    entropy_loss         | -0.454        |
|    explained_variance   | 0.6094485     |
|    learning_rate        | 0.0003        |
|    loss                 | 17.7          |
|    n_updates            | 280           |
|    policy_gradient_loss | -0.00168      |
|    value_loss           | 58            |
-------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 443          |
|    ep_rew_mean          | 443          |
| time/                   |              |
|    fps                  | 977          |
|    iterations           | 30           |
|    time_elapsed         | 62           |
|    total_timesteps      | 61440        |
| train/                  |              |
|    approx_kl            | 0.0007066197 |
|    clip_fraction        | 4.88e-05     |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.451       |
|    explained_variance   | 0.73331606   |
|    learning_rate        | 0.0003       |
|    loss                 | 29.4         |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00245     |
|    value_loss           | 51           |
------------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 448         |
|    ep_rew_mean          | 448         |
| time/                   |             |
|    fps                  | 977         |
|    iterations           | 31          |
|    time_elapsed         | 64          |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.000961901 |
|    clip_fraction        | 0.00107     |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.456      |
|    explained_variance   | 0.748714    |
|    learning_rate        | 0.0003      |
|    loss                 | 3.88        |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00336    |
|    value_loss           | 26.3        |
-----------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 452         |
|    ep_rew_mean          | 452         |
| time/                   |             |
|    fps                  | 978         |
|    iterations           | 32          |
|    time_elapsed         | 66          |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.003016898 |
|    clip_fraction        | 0.0118      |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.441      |
|    explained_variance   | 0.79984987  |
|    learning_rate        | 0.0003      |
|    loss                 | 2.75        |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00584    |
|    value_loss           | 13.6        |
-----------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 452         |
|    ep_rew_mean          | 452         |
| time/                   |             |
|    fps                  | 977         |
|    iterations           | 33          |
|    time_elapsed         | 69          |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.006742385 |
|    clip_fraction        | 0.0625      |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.429      |
|    explained_variance   | 0.5099288   |
|    learning_rate        | 0.0003      |
|    loss                 | 0.493       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00669    |
|    value_loss           | 2.01        |
-----------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 977          |
|    iterations           | 34           |
|    time_elapsed         | 71           |
|    total_timesteps      | 69632        |
| train/                  |              |
|    approx_kl            | 0.0064833853 |
|    clip_fraction        | 0.0535       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.42        |
|    explained_variance   | 0.6664177    |
|    learning_rate        | 0.0003       |
|    loss                 | 0.144        |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.00427     |
|    value_loss           | 0.298        |
------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 976          |
|    iterations           | 35           |
|    time_elapsed         | 73           |
|    total_timesteps      | 71680        |
| train/                  |              |
|    approx_kl            | 0.0042797006 |
|    clip_fraction        | 0.0314       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.457       |
|    explained_variance   | 0.82130367   |
|    learning_rate        | 0.0003       |
|    loss                 | 5.25         |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.00497     |
|    value_loss           | 10.5         |
------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 976          |
|    iterations           | 36           |
|    time_elapsed         | 75           |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0013989096 |
|    clip_fraction        | 0.0154       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.442       |
|    explained_variance   | 0.8990128    |
|    learning_rate        | 0.0003       |
|    loss                 | 4.38         |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00165     |
|    value_loss           | 5.63         |
------------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 451         |
|    ep_rew_mean          | 451         |
| time/                   |             |
|    fps                  | 975         |
|    iterations           | 37          |
|    time_elapsed         | 77          |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.008606574 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.436      |
|    explained_variance   | 0.9186714   |
|    learning_rate        | 0.0003      |
|    loss                 | 0.236       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.0116     |
|    value_loss           | 0.471       |
-----------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 451         |
|    ep_rew_mean          | 451         |
| time/                   |             |
|    fps                  | 974         |
|    iterations           | 38          |
|    time_elapsed         | 79          |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.015517237 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.433      |
|    explained_variance   | 0.9687252   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00399    |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.0158     |
|    value_loss           | 0.127       |
-----------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 973          |
|    iterations           | 39           |
|    time_elapsed         | 82           |
|    total_timesteps      | 79872        |
| train/                  |              |
|    approx_kl            | 0.0064906115 |
|    clip_fraction        | 0.138        |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.427       |
|    explained_variance   | 0.8194976    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0153      |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.0125      |
|    value_loss           | 0.0252       |
------------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 451         |
|    ep_rew_mean          | 451         |
| time/                   |             |
|    fps                  | 972         |
|    iterations           | 40          |
|    time_elapsed         | 84          |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.004565657 |
|    clip_fraction        | 0.0693      |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.429      |
|    explained_variance   | 0.68933094  |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0327     |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.011      |
|    value_loss           | 0.00519     |
-----------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 972          |
|    iterations           | 41           |
|    time_elapsed         | 86           |
|    total_timesteps      | 83968        |
| train/                  |              |
|    approx_kl            | 0.0050306506 |
|    clip_fraction        | 0.064        |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.415       |
|    explained_variance   | 0.29548502   |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0215      |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.00534     |
|    value_loss           | 0.00243      |
------------------------------------------
----------------------------------------
| adaptive/               |            |
|    adaptation_factor    | 1.1        |
|    algorithm            | PPO        |
|    base_clip_range      | 0.2        |
|    base_lr              | 0.0003     |
|    clip_range           | 0.181      |
|    drift_magnitude      | 1.02       |
|    ent_coef             | 0          |
|    learning_rate        | 0.000331   |
| env/                    |            |
|    base_value           | 9.8        |
|    gravity              | 19.8       |
| rollout/                |            |
|    ep_len_mean          | 451        |
|    ep_rew_mean          | 451        |
| time/                   |            |
|    fps                  | 971        |
|    iterations           | 42         |
|    time_elapsed         | 88         |
|    total_timesteps      | 86016      |
| train/                  |            |
|    approx_kl            | 0.00892523 |
|    clip_fraction        | 0.125      |
|    clip_range           | 0.181      |
|    entropy_loss         | -0.428     |
|    explained_variance   | 0.06317848 |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0159     |
|    n_updates            | 410        |
|    policy_gradient_loss | -0.00633   |
|    value_loss           | 0.00143    |
----------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 451         |
|    ep_rew_mean          | 451         |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 43          |
|    time_elapsed         | 90          |
|    total_timesteps      | 88064       |
| train/                  |             |
|    approx_kl            | 0.00445882  |
|    clip_fraction        | 0.0666      |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.413      |
|    explained_variance   | -0.13126326 |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00881    |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00406    |
|    value_loss           | 0.000926    |
-----------------------------------------
-----------------------------------------
| adaptive/               |             |
|    adaptation_factor    | 1.1         |
|    algorithm            | PPO         |
|    base_clip_range      | 0.2         |
|    base_lr              | 0.0003      |
|    clip_range           | 0.181       |
|    drift_magnitude      | 1.02        |
|    ent_coef             | 0           |
|    learning_rate        | 0.000331    |
| env/                    |             |
|    base_value           | 9.8         |
|    gravity              | 19.8        |
| rollout/                |             |
|    ep_len_mean          | 451         |
|    ep_rew_mean          | 451         |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 44          |
|    time_elapsed         | 92          |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.00318875  |
|    clip_fraction        | 0.0254      |
|    clip_range           | 0.181       |
|    entropy_loss         | -0.391      |
|    explained_variance   | -0.20754552 |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00694     |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.00336    |
|    value_loss           | 0.000662    |
-----------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 971          |
|    iterations           | 45           |
|    time_elapsed         | 94           |
|    total_timesteps      | 92160        |
| train/                  |              |
|    approx_kl            | 0.0038952713 |
|    clip_fraction        | 0.0463       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.392       |
|    explained_variance   | -0.23052394  |
|    learning_rate        | 0.0003       |
|    loss                 | -0.000661    |
|    n_updates            | 440          |
|    policy_gradient_loss | -0.00159     |
|    value_loss           | 0.000462     |
------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 969          |
|    iterations           | 46           |
|    time_elapsed         | 97           |
|    total_timesteps      | 94208        |
| train/                  |              |
|    approx_kl            | 0.0016858487 |
|    clip_fraction        | 0.0248       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.382       |
|    explained_variance   | -0.3011663   |
|    learning_rate        | 0.0003       |
|    loss                 | -0.000222    |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.00141     |
|    value_loss           | 0.000357     |
------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 451          |
|    ep_rew_mean          | 451          |
| time/                   |              |
|    fps                  | 969          |
|    iterations           | 47           |
|    time_elapsed         | 99           |
|    total_timesteps      | 96256        |
| train/                  |              |
|    approx_kl            | 0.0051680664 |
|    clip_fraction        | 0.0753       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.377       |
|    explained_variance   | -0.10900521  |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00373     |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00322     |
|    value_loss           | 0.000207     |
------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1.1          |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.181        |
|    drift_magnitude      | 1.02         |
|    ent_coef             | 0            |
|    learning_rate        | 0.000331     |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 19.8         |
| rollout/                |              |
|    ep_len_mean          | 459          |
|    ep_rew_mean          | 459          |
| time/                   |              |
|    fps                  | 968          |
|    iterations           | 48           |
|    time_elapsed         | 101          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0019118232 |
|    clip_fraction        | 0.0285       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.349       |
|    explained_variance   | -0.14734566  |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00406      |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00203     |
|    value_loss           | 0.000187     |
------------------------------------------
------------------------------------------
| adaptive/               |              |
|    adaptation_factor    | 1            |
|    algorithm            | PPO          |
|    base_clip_range      | 0.2          |
|    base_lr              | 0.0003       |
|    clip_range           | 0.2          |
|    drift_magnitude      | 0            |
|    ent_coef             | 0            |
|    learning_rate        | 0.0003       |
| env/                    |              |
|    base_value           | 9.8          |
|    gravity              | 9.8          |
| rollout/                |              |
|    ep_len_mean          | 468          |
|    ep_rew_mean          | 468          |
| time/                   |              |
|    fps                  | 968          |
|    iterations           | 49           |
|    time_elapsed         | 103          |
|    total_timesteps      | 100352       |
| train/                  |              |
|    approx_kl            | 0.0036524143 |
|    clip_fraction        | 0.0416       |
|    clip_range           | 0.181        |
|    entropy_loss         | -0.362       |
|    explained_variance   | -0.0349586   |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0392       |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.000567    |
|    value_loss           | 0.000152     |
------------------------------------------
wandb: WARNING Symlinked 1 file into the W&B run directory; call wandb.save again to sync new files.
wandb: uploading history steps 831-977, summary, console lines 1390-1620; updating run metadata
wandb: uploading model.zip; uploading output.log; uploading wandb-summary.json
wandb: uploading model.zip; uploading output.log; uploading wandb-summary.json; uploading config.yaml; uploading logs/CartPole_gravity_jump_Adaptive_20251216_224147_0/events.out.tfevents.1765899818.hungchan-Precision-7560.1155515.0
wandb: uploading logs/CartPole_gravity_jump_Adaptive_20251216_224147_0/events.out.tfevents.1765899818.hungchan-Precision-7560.1155515.0
wandb: uploading history steps 978-1019, summary, console lines 1621-1625
wandb: 
wandb: Run history:
wandb: adaptive/adaptation_factor ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁███████████████████▁
wandb:   adaptive/base_clip_range ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:           adaptive/base_lr ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:        adaptive/clip_range ████████████████████▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁█
wandb:   adaptive/drift_magnitude ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁███████████████████▁
wandb:          adaptive/ent_coef ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:     adaptive/learning_rate ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁███████████████████▁
wandb:             env/base_value ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:                env/gravity ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁███████████████████▁
wandb:                global_step ▁▁▁▂▂▂▃▃▃▃▃▃▃▃▄▄▄▄▄▄▅▅▅▅▆▆▆▆▆▆▇▇▇▇▇█████
wandb:                        +12 ...
wandb: 
wandb: Run summary:
wandb: adaptive/adaptation_factor 1
wandb:   adaptive/base_clip_range 0.2
wandb:           adaptive/base_lr 0.0003
wandb:        adaptive/clip_range 0.2
wandb:   adaptive/drift_magnitude 0
wandb:          adaptive/ent_coef 0
wandb:     adaptive/learning_rate 0.0003
wandb:             env/base_value 9.8
wandb:                env/gravity 9.8
wandb:                global_step 100352
wandb:                        +12 ...
wandb: 
wandb: 🚀 View run CartPole_gravity_jump_Adaptive_20251216_224147 at: https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/CartPole_Drift_Research/runs/gsqu89am
wandb: ⭐️ View project at: https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/CartPole_Drift_Research
wandb: Synced 6 W&B file(s), 0 media file(s), 0 artifact file(s) and 2 other file(s)
wandb: Find logs at: logs/CartPole_gravity_jump_Adaptive_20251216_224147/wandb/run-20251216_224336-gsqu89am/logs
>>> [DriftAdaptiveCallback] Training Ended
    Final LR: 0.000300
    Last Drift Magnitude: 0.0000
    Final Clip Range: 0.2000
Model saved locally to: models/CartPole_gravity_jump_Adaptive_20251216_224147.zip
